"id","cluster","label","default_rate"
3286412,2,"Low Risk - Prime Borrowers",15.2363908773099
3296434,1,"High Risk - Subprime Borrowers",19.5337620578777
3239835,2,"Low Risk - Prime Borrowers",15.2363908773099
3286385,2,"Low Risk - Prime Borrowers",15.2363908773099
3286235,1,"High Risk - Subprime Borrowers",19.5337620578777
3296397,1,"High Risk - Subprime Borrowers",19.5337620578777
3296393,1,"High Risk - Subprime Borrowers",19.5337620578777
3160942,2,"Low Risk - Prime Borrowers",15.2363908773099
3064867,1,"High Risk - Subprime Borrowers",19.5337620578777
3296376,1,"High Risk - Subprime Borrowers",19.5337620578777
3285855,2,"Low Risk - Prime Borrowers",15.2363908773099
3296364,2,"Low Risk - Prime Borrowers",15.2363908773099
3296362,1,"High Risk - Subprime Borrowers",19.5337620578777
3296359,2,"Low Risk - Prime Borrowers",15.2363908773099
3296339,2,"Low Risk - Prime Borrowers",15.2363908773099
3296332,1,"High Risk - Subprime Borrowers",19.5337620578777
3197143,1,"High Risk - Subprime Borrowers",19.5337620578777
3146504,1,"High Risk - Subprime Borrowers",19.5337620578777
3285844,2,"Low Risk - Prime Borrowers",15.2363908773099
3285884,1,"High Risk - Subprime Borrowers",19.5337620578777
3296259,1,"High Risk - Subprime Borrowers",19.5337620578777
1034319,2,"Low Risk - Prime Borrowers",15.2363908773099
3240209,1,"High Risk - Subprime Borrowers",19.5337620578777
3296234,2,"Low Risk - Prime Borrowers",15.2363908773099
3286227,1,"High Risk - Subprime Borrowers",19.5337620578777
3296238,1,"High Risk - Subprime Borrowers",19.5337620578777
3286224,1,"High Risk - Subprime Borrowers",19.5337620578777
3286225,1,"High Risk - Subprime Borrowers",19.5337620578777
3286205,2,"Low Risk - Prime Borrowers",15.2363908773099
3296216,2,"Low Risk - Prime Borrowers",15.2363908773099
3286196,1,"High Risk - Subprime Borrowers",19.5337620578777
3296197,1,"High Risk - Subprime Borrowers",19.5337620578777
3296194,2,"Low Risk - Prime Borrowers",15.2363908773099
3286159,1,"High Risk - Subprime Borrowers",19.5337620578777
2367182,1,"High Risk - Subprime Borrowers",19.5337620578777
3286083,1,"High Risk - Subprime Borrowers",19.5337620578777
3294662,1,"High Risk - Subprime Borrowers",19.5337620578777
3286084,1,"High Risk - Subprime Borrowers",19.5337620578777
3286160,3,"Medium Risk Borrowers",18.6004784688995
3237324,2,"Low Risk - Prime Borrowers",15.2363908773099
3286140,2,"Low Risk - Prime Borrowers",15.2363908773099
3286152,1,"High Risk - Subprime Borrowers",19.5337620578777
3286048,2,"Low Risk - Prime Borrowers",15.2363908773099
3296140,1,"High Risk - Subprime Borrowers",19.5337620578777
3198696,1,"High Risk - Subprime Borrowers",19.5337620578777
3296134,2,"Low Risk - Prime Borrowers",15.2363908773099
3296110,2,"Low Risk - Prime Borrowers",15.2363908773099
3174880,2,"Low Risk - Prime Borrowers",15.2363908773099
3286103,2,"Low Risk - Prime Borrowers",15.2363908773099
3286053,2,"Low Risk - Prime Borrowers",15.2363908773099
3286085,2,"Low Risk - Prime Borrowers",15.2363908773099
3286065,1,"High Risk - Subprime Borrowers",19.5337620578777
3218697,3,"Medium Risk Borrowers",18.6004784688995
3286050,1,"High Risk - Subprime Borrowers",19.5337620578777
3296028,1,"High Risk - Subprime Borrowers",19.5337620578777
3296071,1,"High Risk - Subprime Borrowers",19.5337620578777
3296026,1,"High Risk - Subprime Borrowers",19.5337620578777
3296062,2,"Low Risk - Prime Borrowers",15.2363908773099
2305525,1,"High Risk - Subprime Borrowers",19.5337620578777
3286021,3,"Medium Risk Borrowers",18.6004784688995
3149307,2,"Low Risk - Prime Borrowers",15.2363908773099
3237601,1,"High Risk - Subprime Borrowers",19.5337620578777
3285981,1,"High Risk - Subprime Borrowers",19.5337620578777
3296009,2,"Low Risk - Prime Borrowers",15.2363908773099
3285905,1,"High Risk - Subprime Borrowers",19.5337620578777
3295989,1,"High Risk - Subprime Borrowers",19.5337620578777
3285947,1,"High Risk - Subprime Borrowers",19.5337620578777
3056874,1,"High Risk - Subprime Borrowers",19.5337620578777
3295948,2,"Low Risk - Prime Borrowers",15.2363908773099
3295909,2,"Low Risk - Prime Borrowers",15.2363908773099
3285651,2,"Low Risk - Prime Borrowers",15.2363908773099
3295839,2,"Low Risk - Prime Borrowers",15.2363908773099
3217286,1,"High Risk - Subprime Borrowers",19.5337620578777
3295880,2,"Low Risk - Prime Borrowers",15.2363908773099
3285842,2,"Low Risk - Prime Borrowers",15.2363908773099
3295805,2,"Low Risk - Prime Borrowers",15.2363908773099
3237355,1,"High Risk - Subprime Borrowers",19.5337620578777
3295887,2,"Low Risk - Prime Borrowers",15.2363908773099
3295870,2,"Low Risk - Prime Borrowers",15.2363908773099
3295844,1,"High Risk - Subprime Borrowers",19.5337620578777
3285801,1,"High Risk - Subprime Borrowers",19.5337620578777
1027035,1,"High Risk - Subprime Borrowers",19.5337620578777
3285814,3,"Medium Risk Borrowers",18.6004784688995
3285408,1,"High Risk - Subprime Borrowers",19.5337620578777
3221068,1,"High Risk - Subprime Borrowers",19.5337620578777
3295825,2,"Low Risk - Prime Borrowers",15.2363908773099
3285752,2,"Low Risk - Prime Borrowers",15.2363908773099
3295798,2,"Low Risk - Prime Borrowers",15.2363908773099
3108049,2,"Low Risk - Prime Borrowers",15.2363908773099
3198555,2,"Low Risk - Prime Borrowers",15.2363908773099
3285663,1,"High Risk - Subprime Borrowers",19.5337620578777
3285737,2,"Low Risk - Prime Borrowers",15.2363908773099
3295784,2,"Low Risk - Prime Borrowers",15.2363908773099
3285685,2,"Low Risk - Prime Borrowers",15.2363908773099
3285715,1,"High Risk - Subprime Borrowers",19.5337620578777
3285674,2,"Low Risk - Prime Borrowers",15.2363908773099
3295706,2,"Low Risk - Prime Borrowers",15.2363908773099
2994935,3,"Medium Risk Borrowers",18.6004784688995
3295700,1,"High Risk - Subprime Borrowers",19.5337620578777
3295178,3,"Medium Risk Borrowers",18.6004784688995
3284648,1,"High Risk - Subprime Borrowers",19.5337620578777
3295259,2,"Low Risk - Prime Borrowers",15.2363908773099
3295667,2,"Low Risk - Prime Borrowers",15.2363908773099
3285609,1,"High Risk - Subprime Borrowers",19.5337620578777
3295666,1,"High Risk - Subprime Borrowers",19.5337620578777
3285631,2,"Low Risk - Prime Borrowers",15.2363908773099
3285620,3,"Medium Risk Borrowers",18.6004784688995
3295655,2,"Low Risk - Prime Borrowers",15.2363908773099
3095173,2,"Low Risk - Prime Borrowers",15.2363908773099
3295605,1,"High Risk - Subprime Borrowers",19.5337620578777
3295552,2,"Low Risk - Prime Borrowers",15.2363908773099
3285515,1,"High Risk - Subprime Borrowers",19.5337620578777
3285519,2,"Low Risk - Prime Borrowers",15.2363908773099
3146064,1,"High Risk - Subprime Borrowers",19.5337620578777
3285448,1,"High Risk - Subprime Borrowers",19.5337620578777
974654,2,"Low Risk - Prime Borrowers",15.2363908773099
3240245,3,"Medium Risk Borrowers",18.6004784688995
3295455,2,"Low Risk - Prime Borrowers",15.2363908773099
3285415,2,"Low Risk - Prime Borrowers",15.2363908773099
3284873,2,"Low Risk - Prime Borrowers",15.2363908773099
3285421,1,"High Risk - Subprime Borrowers",19.5337620578777
3005977,2,"Low Risk - Prime Borrowers",15.2363908773099
3295426,1,"High Risk - Subprime Borrowers",19.5337620578777
3285388,2,"Low Risk - Prime Borrowers",15.2363908773099
2435696,2,"Low Risk - Prime Borrowers",15.2363908773099
3218238,1,"High Risk - Subprime Borrowers",19.5337620578777
3241107,1,"High Risk - Subprime Borrowers",19.5337620578777
3220835,1,"High Risk - Subprime Borrowers",19.5337620578777
3285294,3,"Medium Risk Borrowers",18.6004784688995
3295369,1,"High Risk - Subprime Borrowers",19.5337620578777
3218810,1,"High Risk - Subprime Borrowers",19.5337620578777
3161722,1,"High Risk - Subprime Borrowers",19.5337620578777
3295324,1,"High Risk - Subprime Borrowers",19.5337620578777
3285268,3,"Medium Risk Borrowers",18.6004784688995
3285239,2,"Low Risk - Prime Borrowers",15.2363908773099
3285254,3,"Medium Risk Borrowers",18.6004784688995
3239568,2,"Low Risk - Prime Borrowers",15.2363908773099
3285233,2,"Low Risk - Prime Borrowers",15.2363908773099
2954587,2,"Low Risk - Prime Borrowers",15.2363908773099
3285217,1,"High Risk - Subprime Borrowers",19.5337620578777
3295075,3,"Medium Risk Borrowers",18.6004784688995
3285211,2,"Low Risk - Prime Borrowers",15.2363908773099
3265558,1,"High Risk - Subprime Borrowers",19.5337620578777
3105049,2,"Low Risk - Prime Borrowers",15.2363908773099
3294665,3,"Medium Risk Borrowers",18.6004784688995
3057114,1,"High Risk - Subprime Borrowers",19.5337620578777
3216286,2,"Low Risk - Prime Borrowers",15.2363908773099
3295223,2,"Low Risk - Prime Borrowers",15.2363908773099
1621942,2,"Low Risk - Prime Borrowers",15.2363908773099
3244680,1,"High Risk - Subprime Borrowers",19.5337620578777
3285109,1,"High Risk - Subprime Borrowers",19.5337620578777
3295200,2,"Low Risk - Prime Borrowers",15.2363908773099
3295197,1,"High Risk - Subprime Borrowers",19.5337620578777
3294901,3,"Medium Risk Borrowers",18.6004784688995
3285112,1,"High Risk - Subprime Borrowers",19.5337620578777
3295183,3,"Medium Risk Borrowers",18.6004784688995
3295162,2,"Low Risk - Prime Borrowers",15.2363908773099
3295143,2,"Low Risk - Prime Borrowers",15.2363908773099
3295029,1,"High Risk - Subprime Borrowers",19.5337620578777
3197852,3,"Medium Risk Borrowers",18.6004784688995
3285069,1,"High Risk - Subprime Borrowers",19.5337620578777
3285055,1,"High Risk - Subprime Borrowers",19.5337620578777
3294943,2,"Low Risk - Prime Borrowers",15.2363908773099
3015908,2,"Low Risk - Prime Borrowers",15.2363908773099
3284986,2,"Low Risk - Prime Borrowers",15.2363908773099
3285041,1,"High Risk - Subprime Borrowers",19.5337620578777
3295107,3,"Medium Risk Borrowers",18.6004784688995
3285024,2,"Low Risk - Prime Borrowers",15.2363908773099
3238673,2,"Low Risk - Prime Borrowers",15.2363908773099
3284775,1,"High Risk - Subprime Borrowers",19.5337620578777
3154467,2,"Low Risk - Prime Borrowers",15.2363908773099
2906064,2,"Low Risk - Prime Borrowers",15.2363908773099
2935495,3,"Medium Risk Borrowers",18.6004784688995
3284920,1,"High Risk - Subprime Borrowers",19.5337620578777
3284846,2,"Low Risk - Prime Borrowers",15.2363908773099
3239576,1,"High Risk - Subprime Borrowers",19.5337620578777
3244942,2,"Low Risk - Prime Borrowers",15.2363908773099
3294927,2,"Low Risk - Prime Borrowers",15.2363908773099
3284891,2,"Low Risk - Prime Borrowers",15.2363908773099
3284887,1,"High Risk - Subprime Borrowers",19.5337620578777
3215672,1,"High Risk - Subprime Borrowers",19.5337620578777
3294896,1,"High Risk - Subprime Borrowers",19.5337620578777
3284850,3,"Medium Risk Borrowers",18.6004784688995
3240399,2,"Low Risk - Prime Borrowers",15.2363908773099
3284844,2,"Low Risk - Prime Borrowers",15.2363908773099
2935438,3,"Medium Risk Borrowers",18.6004784688995
3294843,1,"High Risk - Subprime Borrowers",19.5337620578777
3294738,2,"Low Risk - Prime Borrowers",15.2363908773099
3284779,2,"Low Risk - Prime Borrowers",15.2363908773099
3284771,3,"Medium Risk Borrowers",18.6004784688995
3235599,2,"Low Risk - Prime Borrowers",15.2363908773099
3284783,1,"High Risk - Subprime Borrowers",19.5337620578777
3284695,2,"Low Risk - Prime Borrowers",15.2363908773099
3294794,2,"Low Risk - Prime Borrowers",15.2363908773099
3294813,2,"Low Risk - Prime Borrowers",15.2363908773099
3055018,1,"High Risk - Subprime Borrowers",19.5337620578777
3294810,2,"Low Risk - Prime Borrowers",15.2363908773099
3294706,2,"Low Risk - Prime Borrowers",15.2363908773099
3284742,2,"Low Risk - Prime Borrowers",15.2363908773099
3153845,1,"High Risk - Subprime Borrowers",19.5337620578777
3217464,2,"Low Risk - Prime Borrowers",15.2363908773099
2874767,3,"Medium Risk Borrowers",18.6004784688995
3294736,2,"Low Risk - Prime Borrowers",15.2363908773099
3153278,1,"High Risk - Subprime Borrowers",19.5337620578777
3218891,1,"High Risk - Subprime Borrowers",19.5337620578777
3219745,2,"Low Risk - Prime Borrowers",15.2363908773099
3241061,2,"Low Risk - Prime Borrowers",15.2363908773099
3055262,1,"High Risk - Subprime Borrowers",19.5337620578777
3284667,1,"High Risk - Subprime Borrowers",19.5337620578777
3198965,2,"Low Risk - Prime Borrowers",15.2363908773099
3240917,1,"High Risk - Subprime Borrowers",19.5337620578777
3255309,1,"High Risk - Subprime Borrowers",19.5337620578777
3284661,2,"Low Risk - Prime Borrowers",15.2363908773099
3255095,1,"High Risk - Subprime Borrowers",19.5337620578777
3294684,3,"Medium Risk Borrowers",18.6004784688995
3254820,2,"Low Risk - Prime Borrowers",15.2363908773099
3239490,3,"Medium Risk Borrowers",18.6004784688995
3294672,2,"Low Risk - Prime Borrowers",15.2363908773099
3284622,1,"High Risk - Subprime Borrowers",19.5337620578777
3294653,2,"Low Risk - Prime Borrowers",15.2363908773099
3294652,3,"Medium Risk Borrowers",18.6004784688995
3255524,3,"Medium Risk Borrowers",18.6004784688995
3284615,2,"Low Risk - Prime Borrowers",15.2363908773099
3294612,2,"Low Risk - Prime Borrowers",15.2363908773099
3265412,1,"High Risk - Subprime Borrowers",19.5337620578777
3284588,3,"Medium Risk Borrowers",18.6004784688995
3294573,1,"High Risk - Subprime Borrowers",19.5337620578777
3294568,2,"Low Risk - Prime Borrowers",15.2363908773099
3284568,1,"High Risk - Subprime Borrowers",19.5337620578777
3108610,2,"Low Risk - Prime Borrowers",15.2363908773099
3255729,1,"High Risk - Subprime Borrowers",19.5337620578777
3264728,1,"High Risk - Subprime Borrowers",19.5337620578777
3255721,2,"Low Risk - Prime Borrowers",15.2363908773099
3218159,1,"High Risk - Subprime Borrowers",19.5337620578777
3265606,1,"High Risk - Subprime Borrowers",19.5337620578777
3265610,3,"Medium Risk Borrowers",18.6004784688995
3255686,1,"High Risk - Subprime Borrowers",19.5337620578777
3264686,1,"High Risk - Subprime Borrowers",19.5337620578777
3255654,2,"Low Risk - Prime Borrowers",15.2363908773099
3255664,2,"Low Risk - Prime Borrowers",15.2363908773099
3265590,2,"Low Risk - Prime Borrowers",15.2363908773099
3265106,2,"Low Risk - Prime Borrowers",15.2363908773099
3255648,1,"High Risk - Subprime Borrowers",19.5337620578777
3265577,2,"Low Risk - Prime Borrowers",15.2363908773099
3265551,3,"Medium Risk Borrowers",18.6004784688995
3265567,3,"Medium Risk Borrowers",18.6004784688995
3235674,1,"High Risk - Subprime Borrowers",19.5337620578777
3016071,2,"Low Risk - Prime Borrowers",15.2363908773099
3217196,1,"High Risk - Subprime Borrowers",19.5337620578777
3265538,3,"Medium Risk Borrowers",18.6004784688995
3164268,1,"High Risk - Subprime Borrowers",19.5337620578777
3265512,1,"High Risk - Subprime Borrowers",19.5337620578777
3216423,1,"High Risk - Subprime Borrowers",19.5337620578777
2837664,3,"Medium Risk Borrowers",18.6004784688995
3244697,2,"Low Risk - Prime Borrowers",15.2363908773099
3265432,1,"High Risk - Subprime Borrowers",19.5337620578777
3216384,2,"Low Risk - Prime Borrowers",15.2363908773099
3217672,1,"High Risk - Subprime Borrowers",19.5337620578777
3255459,2,"Low Risk - Prime Borrowers",15.2363908773099
3221701,2,"Low Risk - Prime Borrowers",15.2363908773099
3255409,1,"High Risk - Subprime Borrowers",19.5337620578777
3265360,2,"Low Risk - Prime Borrowers",15.2363908773099
3255407,2,"Low Risk - Prime Borrowers",15.2363908773099
2015305,2,"Low Risk - Prime Borrowers",15.2363908773099
3245141,2,"Low Risk - Prime Borrowers",15.2363908773099
3214842,1,"High Risk - Subprime Borrowers",19.5337620578777
3105216,1,"High Risk - Subprime Borrowers",19.5337620578777
3265258,1,"High Risk - Subprime Borrowers",19.5337620578777
3221512,1,"High Risk - Subprime Borrowers",19.5337620578777
3255266,1,"High Risk - Subprime Borrowers",19.5337620578777
3255080,1,"High Risk - Subprime Borrowers",19.5337620578777
3005336,2,"Low Risk - Prime Borrowers",15.2363908773099
3217872,2,"Low Risk - Prime Borrowers",15.2363908773099
3255270,1,"High Risk - Subprime Borrowers",19.5337620578777
3255175,2,"Low Risk - Prime Borrowers",15.2363908773099
3221239,2,"Low Risk - Prime Borrowers",15.2363908773099
2934668,3,"Medium Risk Borrowers",18.6004784688995
3215523,2,"Low Risk - Prime Borrowers",15.2363908773099
3234885,3,"Medium Risk Borrowers",18.6004784688995
3219408,2,"Low Risk - Prime Borrowers",15.2363908773099
3265158,1,"High Risk - Subprime Borrowers",19.5337620578777
3235441,3,"Medium Risk Borrowers",18.6004784688995
3255195,2,"Low Risk - Prime Borrowers",15.2363908773099
3255179,2,"Low Risk - Prime Borrowers",15.2363908773099
3216637,1,"High Risk - Subprime Borrowers",19.5337620578777
3265139,2,"Low Risk - Prime Borrowers",15.2363908773099
3255148,1,"High Risk - Subprime Borrowers",19.5337620578777
3254640,2,"Low Risk - Prime Borrowers",15.2363908773099
2514678,1,"High Risk - Subprime Borrowers",19.5337620578777
3255135,2,"Low Risk - Prime Borrowers",15.2363908773099
3215852,2,"Low Risk - Prime Borrowers",15.2363908773099
3255127,2,"Low Risk - Prime Borrowers",15.2363908773099
3158654,3,"Medium Risk Borrowers",18.6004784688995
3265084,1,"High Risk - Subprime Borrowers",19.5337620578777
3114571,3,"Medium Risk Borrowers",18.6004784688995
3188466,1,"High Risk - Subprime Borrowers",19.5337620578777
3255102,1,"High Risk - Subprime Borrowers",19.5337620578777
3255100,1,"High Risk - Subprime Borrowers",19.5337620578777
3265083,1,"High Risk - Subprime Borrowers",19.5337620578777
3174938,2,"Low Risk - Prime Borrowers",15.2363908773099
3161636,1,"High Risk - Subprime Borrowers",19.5337620578777
3265054,2,"Low Risk - Prime Borrowers",15.2363908773099
3221454,2,"Low Risk - Prime Borrowers",15.2363908773099
3255089,1,"High Risk - Subprime Borrowers",19.5337620578777
3265020,1,"High Risk - Subprime Borrowers",19.5337620578777
3255064,1,"High Risk - Subprime Borrowers",19.5337620578777
3216576,2,"Low Risk - Prime Borrowers",15.2363908773099
3264971,2,"Low Risk - Prime Borrowers",15.2363908773099
3264964,2,"Low Risk - Prime Borrowers",15.2363908773099
3255003,1,"High Risk - Subprime Borrowers",19.5337620578777
3264950,2,"Low Risk - Prime Borrowers",15.2363908773099
3255000,3,"Medium Risk Borrowers",18.6004784688995
3254809,1,"High Risk - Subprime Borrowers",19.5337620578777
3254976,2,"Low Risk - Prime Borrowers",15.2363908773099
3254945,2,"Low Risk - Prime Borrowers",15.2363908773099
3254967,2,"Low Risk - Prime Borrowers",15.2363908773099
3241244,2,"Low Risk - Prime Borrowers",15.2363908773099
3264915,2,"Low Risk - Prime Borrowers",15.2363908773099
3264902,2,"Low Risk - Prime Borrowers",15.2363908773099
3264887,2,"Low Risk - Prime Borrowers",15.2363908773099
3264861,2,"Low Risk - Prime Borrowers",15.2363908773099
3264866,1,"High Risk - Subprime Borrowers",19.5337620578777
3241356,1,"High Risk - Subprime Borrowers",19.5337620578777
3264855,1,"High Risk - Subprime Borrowers",19.5337620578777
3254769,1,"High Risk - Subprime Borrowers",19.5337620578777
3219551,2,"Low Risk - Prime Borrowers",15.2363908773099
3150909,2,"Low Risk - Prime Borrowers",15.2363908773099
3241278,3,"Medium Risk Borrowers",18.6004784688995
3149015,1,"High Risk - Subprime Borrowers",19.5337620578777
3264803,1,"High Risk - Subprime Borrowers",19.5337620578777
3264795,1,"High Risk - Subprime Borrowers",19.5337620578777
2865118,3,"Medium Risk Borrowers",18.6004784688995
2874861,3,"Medium Risk Borrowers",18.6004784688995
3240639,1,"High Risk - Subprime Borrowers",19.5337620578777
3160988,2,"Low Risk - Prime Borrowers",15.2363908773099
3264760,1,"High Risk - Subprime Borrowers",19.5337620578777
3219743,2,"Low Risk - Prime Borrowers",15.2363908773099
3254766,1,"High Risk - Subprime Borrowers",19.5337620578777
3240853,1,"High Risk - Subprime Borrowers",19.5337620578777
3221092,2,"Low Risk - Prime Borrowers",15.2363908773099
3239199,1,"High Risk - Subprime Borrowers",19.5337620578777
3254699,3,"Medium Risk Borrowers",18.6004784688995
3239701,1,"High Risk - Subprime Borrowers",19.5337620578777
3254625,1,"High Risk - Subprime Borrowers",19.5337620578777
3264700,1,"High Risk - Subprime Borrowers",19.5337620578777
3254673,2,"Low Risk - Prime Borrowers",15.2363908773099
3264680,1,"High Risk - Subprime Borrowers",19.5337620578777
3241370,2,"Low Risk - Prime Borrowers",15.2363908773099
3094686,3,"Medium Risk Borrowers",18.6004784688995
3254647,1,"High Risk - Subprime Borrowers",19.5337620578777
3245153,2,"Low Risk - Prime Borrowers",15.2363908773099
3254622,1,"High Risk - Subprime Borrowers",19.5337620578777
3264619,1,"High Risk - Subprime Borrowers",19.5337620578777
3240220,1,"High Risk - Subprime Borrowers",19.5337620578777
3241390,3,"Medium Risk Borrowers",18.6004784688995
3241343,2,"Low Risk - Prime Borrowers",15.2363908773099
3221626,2,"Low Risk - Prime Borrowers",15.2363908773099
3221164,1,"High Risk - Subprime Borrowers",19.5337620578777
3220406,1,"High Risk - Subprime Borrowers",19.5337620578777
3237427,2,"Low Risk - Prime Borrowers",15.2363908773099
3221619,2,"Low Risk - Prime Borrowers",15.2363908773099
3237925,2,"Low Risk - Prime Borrowers",15.2363908773099
3221560,1,"High Risk - Subprime Borrowers",19.5337620578777
3221546,2,"Low Risk - Prime Borrowers",15.2363908773099
3221541,2,"Low Risk - Prime Borrowers",15.2363908773099
3220302,2,"Low Risk - Prime Borrowers",15.2363908773099
3221483,1,"High Risk - Subprime Borrowers",19.5337620578777
3241191,2,"Low Risk - Prime Borrowers",15.2363908773099
3221416,1,"High Risk - Subprime Borrowers",19.5337620578777
3174604,2,"Low Risk - Prime Borrowers",15.2363908773099
3221436,1,"High Risk - Subprime Borrowers",19.5337620578777
3241137,2,"Low Risk - Prime Borrowers",15.2363908773099
3221426,1,"High Risk - Subprime Borrowers",19.5337620578777
3241158,1,"High Risk - Subprime Borrowers",19.5337620578777
3198403,1,"High Risk - Subprime Borrowers",19.5337620578777
3241103,2,"Low Risk - Prime Borrowers",15.2363908773099
3221408,1,"High Risk - Subprime Borrowers",19.5337620578777
3148108,2,"Low Risk - Prime Borrowers",15.2363908773099
3221401,2,"Low Risk - Prime Borrowers",15.2363908773099
3221392,2,"Low Risk - Prime Borrowers",15.2363908773099
3244966,1,"High Risk - Subprime Borrowers",19.5337620578777
3221363,1,"High Risk - Subprime Borrowers",19.5337620578777
3235435,1,"High Risk - Subprime Borrowers",19.5337620578777
3241085,2,"Low Risk - Prime Borrowers",15.2363908773099
3194703,2,"Low Risk - Prime Borrowers",15.2363908773099
3146664,1,"High Risk - Subprime Borrowers",19.5337620578777
3221312,2,"Low Risk - Prime Borrowers",15.2363908773099
3221273,2,"Low Risk - Prime Borrowers",15.2363908773099
3240666,1,"High Risk - Subprime Borrowers",19.5337620578777
3186605,1,"High Risk - Subprime Borrowers",19.5337620578777
3241018,2,"Low Risk - Prime Borrowers",15.2363908773099
3221284,1,"High Risk - Subprime Borrowers",19.5337620578777
3241004,2,"Low Risk - Prime Borrowers",15.2363908773099
3240996,2,"Low Risk - Prime Borrowers",15.2363908773099
3067084,3,"Medium Risk Borrowers",18.6004784688995
2844790,2,"Low Risk - Prime Borrowers",15.2363908773099
3108085,2,"Low Risk - Prime Borrowers",15.2363908773099
3240972,2,"Low Risk - Prime Borrowers",15.2363908773099
3188409,3,"Medium Risk Borrowers",18.6004784688995
3217501,2,"Low Risk - Prime Borrowers",15.2363908773099
3244781,2,"Low Risk - Prime Borrowers",15.2363908773099
3221212,2,"Low Risk - Prime Borrowers",15.2363908773099
3221199,1,"High Risk - Subprime Borrowers",19.5337620578777
3221105,1,"High Risk - Subprime Borrowers",19.5337620578777
3220244,1,"High Risk - Subprime Borrowers",19.5337620578777
3240887,2,"Low Risk - Prime Borrowers",15.2363908773099
3221189,1,"High Risk - Subprime Borrowers",19.5337620578777
3221196,2,"Low Risk - Prime Borrowers",15.2363908773099
3195682,1,"High Risk - Subprime Borrowers",19.5337620578777
3221126,1,"High Risk - Subprime Borrowers",19.5337620578777
3221080,2,"Low Risk - Prime Borrowers",15.2363908773099
3221058,2,"Low Risk - Prime Borrowers",15.2363908773099
3218120,1,"High Risk - Subprime Borrowers",19.5337620578777
3221084,2,"Low Risk - Prime Borrowers",15.2363908773099
3240797,1,"High Risk - Subprime Borrowers",19.5337620578777
3240747,1,"High Risk - Subprime Borrowers",19.5337620578777
3221012,1,"High Risk - Subprime Borrowers",19.5337620578777
3240761,1,"High Risk - Subprime Borrowers",19.5337620578777
3221004,2,"Low Risk - Prime Borrowers",15.2363908773099
3220745,1,"High Risk - Subprime Borrowers",19.5337620578777
3220910,1,"High Risk - Subprime Borrowers",19.5337620578777
3240633,2,"Low Risk - Prime Borrowers",15.2363908773099
3220884,1,"High Risk - Subprime Borrowers",19.5337620578777
3005756,1,"High Risk - Subprime Borrowers",19.5337620578777
3220868,1,"High Risk - Subprime Borrowers",19.5337620578777
3218190,2,"Low Risk - Prime Borrowers",15.2363908773099
3220861,2,"Low Risk - Prime Borrowers",15.2363908773099
3220818,2,"Low Risk - Prime Borrowers",15.2363908773099
3240458,1,"High Risk - Subprime Borrowers",19.5337620578777
3240571,1,"High Risk - Subprime Borrowers",19.5337620578777
3220774,2,"Low Risk - Prime Borrowers",15.2363908773099
3240549,1,"High Risk - Subprime Borrowers",19.5337620578777
3220791,1,"High Risk - Subprime Borrowers",19.5337620578777
3240504,1,"High Risk - Subprime Borrowers",19.5337620578777
3240498,2,"Low Risk - Prime Borrowers",15.2363908773099
3240381,1,"High Risk - Subprime Borrowers",19.5337620578777
3148435,3,"Medium Risk Borrowers",18.6004784688995
3240473,1,"High Risk - Subprime Borrowers",19.5337620578777
3057380,2,"Low Risk - Prime Borrowers",15.2363908773099
3220678,2,"Low Risk - Prime Borrowers",15.2363908773099
3220589,2,"Low Risk - Prime Borrowers",15.2363908773099
3240460,1,"High Risk - Subprime Borrowers",19.5337620578777
1432172,1,"High Risk - Subprime Borrowers",19.5337620578777
3220623,1,"High Risk - Subprime Borrowers",19.5337620578777
3150251,1,"High Risk - Subprime Borrowers",19.5337620578777
3240290,2,"Low Risk - Prime Borrowers",15.2363908773099
3240337,1,"High Risk - Subprime Borrowers",19.5337620578777
3240346,2,"Low Risk - Prime Borrowers",15.2363908773099
3240119,2,"Low Risk - Prime Borrowers",15.2363908773099
3234702,2,"Low Risk - Prime Borrowers",15.2363908773099
3220559,2,"Low Risk - Prime Borrowers",15.2363908773099
3197434,2,"Low Risk - Prime Borrowers",15.2363908773099
3162249,1,"High Risk - Subprime Borrowers",19.5337620578777
3163762,1,"High Risk - Subprime Borrowers",19.5337620578777
3195341,1,"High Risk - Subprime Borrowers",19.5337620578777
3220229,2,"Low Risk - Prime Borrowers",15.2363908773099
3240295,1,"High Risk - Subprime Borrowers",19.5337620578777
3237967,3,"Medium Risk Borrowers",18.6004784688995
3240287,2,"Low Risk - Prime Borrowers",15.2363908773099
3220537,1,"High Risk - Subprime Borrowers",19.5337620578777
3220518,2,"Low Risk - Prime Borrowers",15.2363908773099
3156434,3,"Medium Risk Borrowers",18.6004784688995
3240249,2,"Low Risk - Prime Borrowers",15.2363908773099
3239992,2,"Low Risk - Prime Borrowers",15.2363908773099
3220315,1,"High Risk - Subprime Borrowers",19.5337620578777
3220472,2,"Low Risk - Prime Borrowers",15.2363908773099
3220473,2,"Low Risk - Prime Borrowers",15.2363908773099
3240208,1,"High Risk - Subprime Borrowers",19.5337620578777
3220431,1,"High Risk - Subprime Borrowers",19.5337620578777
3240168,1,"High Risk - Subprime Borrowers",19.5337620578777
3185010,2,"Low Risk - Prime Borrowers",15.2363908773099
